transaction_id,settlement_date,usd_amount_received,fx_rate_applied,fees_deducted
TXN-2024-013966,2024-12-29,64.7265,129.4998,2.2421
TXN-2024-000972,2024-11-28,57.8176,17.4276,2.0357
TXN-2024-009872,2024-10-06,261.6734,4024.1515,7.0685
TXN-2024-022687,2024-12-03,26.3769,15277.9174,1.0685
TXN-2024-008722,2024-12-05,135.9615,17.398,4.3696
TXN-2024-022212,2024-10-25,57.18,3969.4475,1.8251
TXN-2024-015743,2024-12-17,359.2963,3979.5827,11.0397
TXN-2024-017482,2024-10-31,75.3873,129.6971,2.4803
TXN-2024-009012,2024-12-15,37.5179,17.4467,1.321
TXN-2024-023410,2024-11-14,253.3989,5.0679,7.877
TXN-2024-008490,2024-12-21,266.7553,17.5295,9.025
TXN-2024-018552,2024-11-16,114.0189,4.9929,3.7143
TXN-2024-009701,2024-11-05,67.5157,17.5814,2.4179
TXN-2024-022681,2024-12-15,77.7316,17.5106,2.7762
TXN-2024-023585,2024-10-23,293.3026,4.94,7.8796
TXN-2024-016945,2024-10-17,264.747,4.9739,8.2159
TXN-2024-010119,2024-11-27,17.2602,15705.6123,0.8245
TXN-2024-009115,2024-10-06,182.1139,3982.9103,5.748
TXN-2024-017726,2024-11-20,96.246,129.4633,3.1835
TXN-2024-008336,2024-10-07,263.2189,4036.9725,8.1703
TXN-2024-004621,2024-12-13,301.5638,4031.2713,8.0914
TXN-2024-012793,2024-12-17,69.4705,5.0672,2.3838
TXN-2024-020798,2024-10-13,134.739,17.4293,4.3331
TXN-2024-006652,2024-11-19,274.5197,17.6973,7.3979
TXN-2024-018773,2024-11-17,73.9798,17.7253,2.2559
TXN-2024-015900,2024-12-23,250.8253,5.3944,8.2823
TXN-2024-009952,2024-12-19,31.8388,129.0929,1.2258
TXN-2024-012870,2024-12-18,77.1875,131.3499,2.7274
TXN-2024-009466,2024-10-20,134.9601,5.0242,4.1964
TXN-2024-002854,2024-10-12,16.1533,5.0727,1.0412
TXN-2024-012387,2024-11-30,181.2742,15519.9036,5.007
TXN-2024-001050,2024-12-05,87.4255,5.2544,3.0549
TXN-2024-023233,2024-11-04,192.2542,3983.2513,6.0508
TXN-2024-016568,2024-11-29,155.208,17.5772,4.9444
TXN-2024-001836,2024-10-14,68.8778,3968.4553,2.2928
TXN-2024-007818,2024-12-08,49.07,130.3281,1.8278
TXN-2024-017522,2024-11-28,75.8028,17.5348,2.7125
TXN-2024-013989,2024-11-07,269.7186,5.0574,8.0783
TXN-2024-011725,2024-11-06,290.7001,3951.3818,8.991
TXN-2024-005034,2024-10-17,39.9289,129.7852,1.5015
TXN-2024-005277,2024-12-01,70.9238,17.5128,2.3517
TXN-2024-000258,2024-12-18,203.8953,4.9962,6.3985
TXN-2024-019501,2024-12-23,9.6149,15273.2677,0.5961
TXN-2024-006791,2024-12-02,109.735,17.7122,3.8342
TXN-2024-006317,2024-11-13,145.9469,17.7062,5.0313
TXN-2024-013622,2024-12-15,158.4722,15595.3906,5.4454
TXN-2024-020596,2024-10-23,87.6367,17.3572,3.1037
TXN-2024-000790,2024-10-30,104.3529,3961.7137,3.3147
TXN-2024-012777,2024-12-22,11.8328,17.4979,0.5978
TXN-2024-014606,2024-11-30,112.027,17.333,3.5358
TXN-2024-003121,2024-12-06,230.1077,17.5467,7.1814
TXN-2024-008460,2024-10-20,154.4023,15506.4262,4.7564
TXN-2024-019803,2024-12-24,105.8177,4.9641,3.7047
TXN-2024-001306,2024-12-07,14.6824,17.5077,0.692
TXN-2024-017197,2024-11-24,83.3782,128.1613,2.9254
TXN-2024-001505,2024-12-22,148.5983,4017.0381,4.1692
TXN-2024-014407,2024-10-17,279.4513,4038.4632,9.4447
TXN-2024-014109,2024-12-15,263.7531,5.0626,8.1862
TXN-2024-006286,2024-11-11,203.4929,17.3928,6.3865
TXN-2024-009358,2024-11-01,239.1511,17.269,7.1978
TXN-2024-001846,2024-10-31,201.0924,17.5153,6.3148
TXN-2024-002593,2024-11-27,66.7949,15310.603,2.4147
TXN-2024-009983,2024-12-12,6.7272,131.2586,0.5315
TXN-2024-010161,2024-12-10,247.2941,4.958,8.3816
TXN-2024-006581,2024-12-10,70.3265,4.9886,2.4093
TXN-2024-001415,2024-10-31,56.1706,3944.2446,1.9267
TXN-2024-013852,2024-10-04,43.4392,4029.8361,1.6426
TXN-2024-022131,2024-12-02,331.6934,3994.4416,10.2154
TXN-2024-014573,2024-12-21,69.5217,131.5014,2.5048
TXN-2024-007968,2024-12-08,34.9038,17.3547,1.3746
TXN-2024-024804,2024-12-18,40.676,3978.7855,1.5238
TXN-2024-024842,2024-11-27,11.2455,5.0251,0.6448
TXN-2024-016032,2024-11-15,18.9015,3951.2948,0.8735
TXN-2024-017767,2024-12-15,41.7499,131.2475,1.5113
TXN-2024-018198,2024-11-18,286.5917,4.9464,8.5644
TXN-2024-015228,2024-11-21,121.8204,15640.3669,3.4826
TXN-2024-016055,2024-11-09,20.9674,3990.7902,0.9288
TXN-2024-003383,2024-10-29,298.1766,4023.968,8.8981
TXN-2024-022508,2024-12-17,14.0829,15274.1553,0.7085
TXN-2024-006144,2024-11-02,48.1639,4043.0083,1.6961
TXN-2024-019631,2024-10-25,180.3857,4043.9828,6.0288
TXN-2024-021024,2024-11-19,218.5626,17.245,6.8366
TXN-2024-009126,2024-11-11,76.1537,17.4111,2.5834
TXN-2024-020504,2024-11-10,88.0126,15642.0691,2.9376
TXN-2024-012320,2024-10-21,99.6445,129.2213,3.285
TXN-2024-009459,2024-10-07,173.453,5.0521,5.8071
TXN-2024-024116,2024-11-10,34.3829,5.0695,1.2991
TXN-2024-010300,2024-11-02,213.9981,17.7095,7.2809
TXN-2024-020749,2024-10-25,254.0914,4.9838,6.8741
TXN-2024-011377,2024-10-30,155.6091,4.9473,4.3489
TXN-2024-011408,2024-12-20,180.6972,15657.766,6.1801
TXN-2024-012977,2024-11-07,278.5951,5.0065,8.6295
TXN-2024-017086,2024-10-13,65.5913,129.6678,2.3749
TXN-2024-013034,2024-11-19,150.3566,15372.9382,5.0682
TXN-2024-014200,2024-12-23,34.99,17.595,1.795
TXN-2024-019672,2024-11-21,31.8074,131.4215,1.1745
TXN-2024-006154,2024-12-05,70.0801,15340.4165,2.5
TXN-2024-012877,2024-11-05,279.2485,17.2423,9.1916
TXN-2024-008949,2024-11-27,153.814,17.5873,4.3029
TXN-2024-012158,2024-10-22,77.0521,4053.8603,2.3347
TXN-2024-003694,2024-12-23,198.2387,17.416,6.6
TXN-2024-014313,2024-11-10,246.5701,17.6776,7.6731
TXN-2024-016572,2024-12-09,259.3043,5.0291,7.0078
TXN-2024-002552,2024-10-07,287.2068,4011.502,8.8867
TXN-2024-015234,2024-12-21,66.0546,17.5018,2.2115
TXN-2024-019178,2024-10-30,84.1869,17.5237,2.8233
TXN-2024-019934,2024-10-14,18.3109,17.3192,0.8361
TXN-2024-014414,2024-12-29,80.7505,17.6273,2.876
TXN-2024-002664,2024-12-08,226.0864,4039.0572,6.8214
TXN-2024-024007,2024-11-22,89.3219,4.9609,2.6493
TXN-2024-001695,2024-12-26,132.0253,4.9637,4.4817
TXN-2024-013668,2024-11-18,27.5279,15576.9799,1.1016
TXN-2024-018183,2024-10-27,27.7545,15581.5673,1.1241
TXN-2024-020517,2024-10-06,30.2518,17.2942,1.2258
TXN-2024-007368,2024-10-16,148.3592,4037.1473,4.1631
TXN-2024-002450,2024-10-21,132.1738,4036.3381,4.576
TXN-2024-022808,2024-11-08,38.8699,15652.6425,1.4283
TXN-2024-014639,2024-10-25,226.1472,4046.0537,6.1576
TXN-2024-014905,2024-10-11,105.9136,131.3561,3.3597
TXN-2024-000474,2024-10-29,82.9173,15491.1632,2.9107
TXN-2024-004808,2024-10-10,15.2833,128.886,0.7118
TXN-2024-010288,2024-10-26,134.3859,4.9723,4.1798
TXN-2024-001871,2024-11-21,134.902,15545.8206,4.5737
TXN-2024-001821,2024-11-14,145.7223,15347.754,4.9199
TXN-2024-008228,2024-10-24,105.2672,130.53,3.4529
TXN-2024-006223,2024-11-26,185.068,4.9461,5.6398
TXN-2024-015050,2024-12-20,271.8669,4.9276,7.3299
TXN-2024-008304,2024-12-14,163.2414,17.2823,5.4804
TXN-2024-013155,2024-12-29,87.024,128.5745,2.908
TXN-2024-024931,2024-10-29,231.3898,4.9901,6.9742
TXN-2024-001148,2024-11-17,131.1458,15389.1182,4.542
TXN-2024-013583,2024-11-02,202.9711,5.0049,6.7514
TXN-2024-000176,2024-12-03,68.3131,15712.3628,2.4649
TXN-2024-011051,2024-11-16,236.4556,17.4201,7.8226
TXN-2024-003892,2024-10-16,248.8504,17.6141,7.4772
TXN-2024-013557,2024-11-15,197.0373,5.3183,6.5616
TXN-2024-000196,2024-12-28,45.5748,15541.9768,1.6701
TXN-2024-016125,2024-10-05,155.1981,15288.6709,5.3371
TXN-2024-005355,2024-12-17,149.0513,4.9268,4.7605
TXN-2024-020436,2024-11-30,99.6441,130.6842,3.179
TXN-2024-006738,2024-12-08,82.9888,15376.4267,2.7875
TXN-2024-004072,2024-10-26,130.6556,15572.7771,4.4379
TXN-2024-015852,2024-10-18,98.8364,5.0532,2.8932
TXN-2024-008895,2024-12-04,74.0224,131.3544,2.257
TXN-2024-018643,2024-12-13,36.8387,15665.8346,1.4244
TXN-2024-000842,2024-11-07,30.7747,4.9352,1.224
TXN-2024-011667,2024-11-26,174.1422,15493.6537,5.3251
TXN-2024-017384,2024-12-09,89.289,3956.1134,3.1583
TXN-2024-018911,2024-11-08,55.7156,5.0663,2.0484
TXN-2024-024730,2024-10-06,235.8389,5.0245,6.4061
TXN-2024-022172,2024-11-28,329.6496,3955.9398,9.8047
TXN-2024-009730,2024-11-01,67.4144,131.3449,2.4147
TXN-2024-009415,2024-10-19,97.3863,131.7962,2.8561
TXN-2024-024462,2024-12-28,74.7034,131.1048,2.5401
TXN-2024-001478,2024-11-19,86.5935,17.3395,2.8952
TXN-2024-020644,2024-10-21,85.8102,5.0042,3.0032
TXN-2024-016914,2024-12-12,141.4002,15349.1561,4.7816
TXN-2024-012538,2024-10-06,150.3595,15406.3639,4.7996
TXN-2024-012023,2024-11-06,140.1688,3942.7294,4.8403
TXN-2024-007853,2024-11-07,218.7979,17.2607,6.8436
TXN-2024-002210,2024-11-04,273.7552,17.323,9.2564
TXN-2024-020802,2024-10-16,128.4119,17.5057,4.0078
TXN-2024-019711,2024-10-22,165.6725,5.0699,4.607
TXN-2024-003427,2024-10-04,165.1382,15477.5061,5.5411
TXN-2024-024642,2024-12-29,349.8968,4046.7303,10.759
TXN-2024-000686,2024-12-27,145.5458,15403.39,5.018
TXN-2024-001159,2024-10-11,259.7698,17.7195,8.0673
TXN-2024-018788,2024-10-04,77.6703,15312.3306,2.7742
TXN-2024-008048,2024-10-20,103.4666,4059.9539,3.5681
TXN-2024-010362,2025-01-01,47.1164,4002.4335,1.6659
TXN-2024-021864,2024-12-12,111.0529,130.4786,3.2065
TXN-2024-003105,2024-10-18,50.8002,129.3336,1.772
TXN-2024-022376,2024-11-13,264.1463,5.047,8.9387
TXN-2024-014710,2024-12-07,131.4028,15472.6571,4.4618
TXN-2024-005773,2024-11-28,50.0166,4.9745,1.7494
TXN-2024-024695,2024-10-15,114.9409,17.7046,3.7418
TXN-2024-011691,2024-11-29,128.5992,5.053,4.1497
TXN-2024-022673,2024-12-14,88.6902,15451.6378,3.0953
TXN-2024-005385,2024-12-22,110.5327,4052.3003,3.7941
TXN-2024-003398,2024-10-24,135.0101,15456.4133,4.3412
TXN-2024-014122,2024-12-20,201.5553,4012.1015,5.5271
TXN-2024-003709,2024-10-18,82.9892,15444.481,2.913
TXN-2024-006379,2024-11-08,157.2958,5.0216,4.8398
TXN-2024-020264,2024-12-07,114.0278,17.3466,3.2828
TXN-2024-019988,2024-10-26,101.1818,128.4857,2.9534
TXN-2024-024270,2024-11-14,84.405,131.9044,2.7401
TXN-2024-014463,2024-10-30,11.6388,17.4277,0.6439
TXN-2024-010329,2024-10-31,131.2719,4026.4099,4.0901
TXN-2024-003827,2024-12-24,158.0806,17.4844,4.4123
TXN-2024-009648,2024-10-18,66.2466,3999.4173,2.0576
TXN-2024-022564,2024-12-24,127.7516,15671.321,4.1244
TXN-2024-008582,2024-11-02,37.6553,131.6821,1.3245
TXN-2024-016303,2024-10-14,154.4252,15614.5367,4.3186
TXN-2024-019723,2024-11-20,41.9773,4.9891,1.4353
TXN-2024-012576,2024-10-19,64.5461,128.3697,2.2367
TXN-2024-000096,2024-12-12,104.2627,131.3682,3.6533
TXN-2024-001988,2024-10-22,25.9317,4008.8048,1.0639
TXN-2024-024065,2024-10-17,30.4876,4009.3592,1.2333
TXN-2024-007988,2024-10-18,139.8816,17.5686,4.3382
TXN-2024-014000,2024-11-28,185.6722,3951.5945,6.198
TXN-2024-005427,2024-11-17,81.7282,15509.6493,2.7499
TXN-2024-004215,2024-12-17,280.6872,4015.7812,8.3943
TXN-2024-006098,2024-10-09,317.9143,4035.732,8.5106
TXN-2024-021776,2024-10-15,22.8517,4.9444,0.9449
TXN-2024-001953,2024-12-19,51.9811,17.6043,1.8614
TXN-2024-013694,2024-11-21,190.8975,17.4179,6.3651
TXN-2024-006063,2024-10-03,58.5692,4004.9314,1.8607
TXN-2024-022708,2024-11-21,213.5153,4.9578,6.4593
TXN-2024-019280,2024-11-08,143.1436,5.0445,4.8374
TXN-2024-023496,2024-11-07,92.4968,17.7474,2.7307
TXN-2024-020890,2024-12-05,206.3647,17.5415,6.4723
TXN-2024-020030,2024-11-18,67.3995,15531.846,2.4142
TXN-2024-001069,2024-11-01,88.414,5.0391,3.0865
TXN-2024-001875,2024-11-23,143.1115,17.3791,4.0285
TXN-2024-022559,2024-10-18,11.382,15346.9502,0.6221
TXN-2024-010573,2024-10-29,20.9455,128.7368,0.896
TXN-2024-007381,2024-11-03,196.7569,17.317,5.404
TXN-2024-016820,2024-11-17,346.1263,4005.6635,9.234
TXN-2024-022274,2024-11-29,156.0118,17.4436,4.3593
TXN-2024-018553,2024-12-22,39.2843,15487.2245,1.3663
TXN-2024-005165,2024-12-14,124.0173,15519.3819,4.2255
TXN-2024-006895,2024-10-31,122.2324,5.063,3.9596
TXN-2024-018007,2024-10-10,25.0983,4.9291,1.0363
TXN-2024-019770,2024-11-27,230.8786,17.6932,7.2044
TXN-2024-022381,2024-11-08,62.9479,129.0673,2.2875
TXN-2024-012223,2025-01-01,163.0694,17.7426,4.5402
TXN-2024-004997,2024-10-04,178.9609,15534.0833,4.9477
TXN-2024-001712,2024-11-21,186.3895,4051.7168,6.3683
TXN-2024-013080,2024-11-02,101.9527,17.5746,3.5769
TXN-2024-006873,2024-11-03,248.3274,5.0614,8.2024
TXN-2024-006508,2024-12-28,180.0349,15712.1617,5.6859
TXN-2024-021298,2024-10-19,226.6762,17.7055,7.5098
TXN-2024-017226,2024-10-31,249.9167,17.6463,7.773
TXN-2024-014497,2024-11-06,113.9484,17.4422,3.7122
TXN-2024-005520,2024-11-23,332.7244,4031.2776,10.9024
TXN-2024-005503,2024-11-15,225.5291,4.9368,7.0446
TXN-2024-003096,2024-12-03,241.7748,4.9251,7.5298
TXN-2024-011034,2024-11-02,261.7506,17.4397,8.6319
TXN-2024-003497,2024-12-28,83.9457,5.0512,2.7268
TXN-2024-014016,2024-12-01,20.5127,128.1267,0.9216
TXN-2024-002197,2024-11-30,105.9322,128.1923,3.7085
TXN-2024-010005,2024-10-08,236.6791,17.3297,7.3776
TXN-2024-018613,2024-10-14,11.6785,129.1223,0.6578
TXN-2024-024881,2024-12-17,143.4601,17.6311,4.5936
TXN-2024-008104,2024-12-10,183.3049,17.2527,5.589
TXN-2024-022753,2025-01-01,140.3138,15442.3557,4.4996
TXN-2024-001118,2024-11-24,57.8362,130.416,2.0363
TXN-2024-017010,2024-12-26,13.0732,15628.5601,0.6852
TXN-2024-016511,2024-10-06,140.8793,17.437,3.9713
TXN-2024-024061,2024-10-12,230.7124,17.6997,7.8335
TXN-2024-011898,2024-10-18,209.8764,5.0068,5.7404
TXN-2024-010601,2024-12-08,138.7576,4015.1867,4.4531
TXN-2024-020881,2024-11-06,156.2526,17.4096,5.372
TXN-2024-018338,2024-10-25,34.4369,131.0748,1.242
TXN-2024-022427,2025-01-01,361.7376,4016.7597,9.6343
TXN-2024-005944,2024-10-07,33.354,3961.2167,1.3251
TXN-2024-001087,2024-11-10,279.0057,4006.887,9.1839
TXN-2024-019435,2024-10-09,251.7324,4039.6737,8.5283
TXN-2024-014284,2024-11-14,351.0414,3975.4422,10.7932
TXN-2024-016590,2024-12-31,175.4076,15535.7143,4.8566
TXN-2024-001342,2024-11-06,80.1923,17.6023,2.8576
TXN-2024-013157,2024-11-10,94.2599,130.4843,3.1241
TXN-2024-013837,2024-12-17,8.2968,131.8134,0.5568
TXN-2024-004888,2024-10-29,212.5312,17.4196,6.6564
TXN-2024-022352,2024-10-22,124.4734,15357.9835,4.2401
TXN-2024-024976,2024-11-11,341.9053,4050.5653,10.1578
TXN-2024-017641,2024-12-05,222.2389,3983.9549,6.0574
TXN-2024-005955,2024-10-24,13.5188,130.7145,0.6535
TXN-2024-022864,2024-11-11,223.2187,5.0536,6.9756
TXN-2024-010262,2024-11-22,247.9577,4030.4479,8.4036
TXN-2024-006303,2024-10-04,101.2424,4.9938,3.2251
TXN-2024-004933,2024-11-28,14.8057,5.0065,0.6961
TXN-2024-015766,2024-12-10,275.1005,17.2605,7.4128
TXN-2024-010790,2024-11-16,185.0119,3988.2601,6.1768
TXN-2024-003075,2024-11-19,37.4726,17.5205,1.4281
TXN-2024-010822,2024-10-09,143.7058,3967.5463,4.6009
TXN-2024-015669,2024-12-28,29.0659,131.6089,1.177
TXN-2024-016740,2024-11-23,70.4802,15290.8091,2.5365
TXN-2024-017310,2024-10-05,212.9852,3960.191,7.2474
TXN-2024-011275,2024-11-10,238.8634,17.7357,7.1895
TXN-2024-006335,2024-11-17,252.4115,4.9342,8.5508
TXN-2024-005512,2024-11-03,19.6719,15286.7286,0.8569
TXN-2024-003247,2024-11-08,167.7394,15278.0611,5.7517
TXN-2024-009740,2024-10-06,87.0225,17.2375,2.5903
TXN-2024-012621,2024-10-19,211.669,4.9367,6.6307
TXN-2024-015981,2024-10-22,181.2038,15718.6581,6.055
TXN-2024-010729,2024-10-03,20.8976,5.0287,0.9331
TXN-2024-020391,2024-10-25,62.9216,15424.7503,1.9723
TXN-2024-014148,2024-11-04,189.2382,5.0661,5.7599
TXN-2024-009645,2024-12-26,98.0691,17.3919,3.3954
TXN-2024-004601,2024-10-10,84.4264,129.1167,2.8304
TXN-2024-011392,2024-11-04,218.0176,4.9659,7.4138
TXN-2024-022572,2024-10-14,39.3542,129.4895,1.5076
TXN-2024-007918,2024-11-21,80.5555,15644.6382,2.4245
TXN-2024-008557,2024-12-20,6.8327,15657.7297,0.4766
TXN-2024-005554,2024-11-29,120.3931,4.9321,4.1096
TXN-2024-022417,2024-10-19,316.5743,3978.9127,9.4281
TXN-2024-015800,2024-12-03,187.5631,17.6702,5.9107
TXN-2024-001852,2024-12-22,27.0177,4.9602,1.0517
TXN-2024-012961,2024-10-04,199.3184,17.2985,6.0503
TXN-2024-021604,2024-10-10,102.7265,17.678,2.993
TXN-2024-005449,2024-12-20,239.5986,5.0545,8.1272
TXN-2024-003678,2024-12-21,241.9933,17.2872,7.9998
TXN-2024-007043,2024-12-09,37.9724,17.7105,1.4025
TXN-2024-021586,2024-12-13,346.9778,4006.9921,10.3039
TXN-2024-021609,2024-12-09,193.5139,17.6794,5.3209
TXN-2024-009082,2024-10-05,29.6235,129.908,1.1186
TXN-2024-024340,2024-10-03,220.7461,5.0011,6.9018
TXN-2024-019091,2024-12-03,87.7467,129.6803,3.1073
TXN-2024-008692,2024-11-28,192.9073,17.5122,5.8656
TXN-2024-023010,2024-12-10,52.3662,15600.297,1.8729
TXN-2024-004746,2024-11-26,72.2256,15548.7139,2.4661
TXN-2024-023883,2024-11-02,95.7379,3947.3297,3.3208
TXN-2024-002865,2024-12-09,18.626,129.0845,0.8223
TXN-2024-011074,2024-11-09,93.6512,15681.9558,3.0064
TXN-2024-004800,2024-10-02,168.6716,15703.4943,5.6541
TXN-2024-018388,2024-11-15,135.2283,17.724,4.2041
TXN-2024-015450,2024-11-22,127.0604,4.9924,3.9688
TXN-2024-004558,2024-11-28,140.5601,4037.0428,4.7548
TXN-2024-019805,2024-12-14,160.5121,5.0261,4.4747
TXN-2024-013419,2024-12-03,60.8423,15715.7195,2.2044
TXN-2024-021279,2024-12-26,76.3919,15284.2172,2.5092
TXN-2024-014430,2024-10-21,11.8426,4.9898,0.6369
TXN-2024-001436,2024-10-25,359.6436,3970.345,9.5806
TXN-2024-012465,2024-12-21,17.0224,15301.8512,0.8174
TXN-2024-008964,2024-11-13,24.5478,15484.272,1.0158
TXN-2024-024638,2024-12-13,162.828,17.6047,5.172
TXN-2024-014755,2024-11-01,232.9727,17.533,6.3326
TXN-2024-015128,2024-11-29,229.6442,17.4604,7.7982
TXN-2024-019215,2025-01-01,135.1189,5.0234,4.3444
TXN-2024-024512,2024-11-20,232.3854,4054.1016,6.3176
TXN-2024-013181,2024-10-10,48.2157,17.3134,1.8005
TXN-2024-020825,2024-12-14,57.0753,129.2183,2.0934
TXN-2024-006002,2024-12-23,61.2041,131.7363,2.1369
TXN-2024-019763,2024-12-31,174.4943,15397.5308,5.975
TXN-2024-024832,2024-12-09,249.4685,17.4084,7.7596
TXN-2024-014274,2024-12-26,35.4089,4.9949,1.3286
TXN-2024-022533,2024-10-09,87.6778,4012.2952,3.1051
TXN-2024-013531,2024-12-11,64.606,17.4344,2.3249
TXN-2024-018291,2024-11-17,203.8561,3980.3406,5.5861
TXN-2024-018751,2024-12-26,148.5855,15510.9895,4.5889
TXN-2024-021885,2024-12-02,261.5535,4014.3334,7.0655
TXN-2024-021507,2024-10-18,134.1088,4.9832,4.3143
TXN-2024-007737,2024-11-08,20.3035,15323.4912,0.8778
TXN-2024-000998,2024-12-19,114.2211,5.0272,3.2877
TXN-2024-005224,2024-12-08,249.4717,3982.6191,7.4951
TXN-2024-011075,2024-10-29,75.055,4007.5012,2.6591
TXN-2024-006486,2024-10-09,212.343,17.2427,6.4255
TXN-2024-015859,2024-11-22,158.0573,15684.6673,4.8617
TXN-2024-004016,2024-10-02,131.2202,15369.9269,4.228
TXN-2024-006817,2024-11-15,299.548,4055.72,8.9376
TXN-2024-004234,2024-10-27,101.8643,129.9627,2.9709
TXN-2024-018216,2024-12-02,153.0919,15318.965,4.2844
TXN-2024-003612,2024-12-18,282.6312,4.9462,8.7501
TXN-2024-020862,2024-11-15,159.3645,15298.4076,5.3563
TXN-2024-011152,2024-11-28,190.5985,5.0464,5.2461
TXN-2024-004333,2024-12-12,77.362,15491.325,2.5372
TXN-2024-021509,2024-10-25,164.5033,15436.0108,4.577
TXN-2024-013009,2024-12-27,135.8507,5.0079,4.222
TXN-2024-001169,2024-11-06,265.413,4027.6897,7.1644
TXN-2024-024802,2024-10-31,93.563,4.9818,3.2996
TXN-2024-005422,2024-12-09,220.5523,3961.1724,6.896
TXN-2024-021702,2024-11-05,339.7596,4049.355,10.096
TXN-2024-010054,2024-11-13,138.8505,17.2889,4.4559
TXN-2024-002128,2024-12-27,108.892,4001.768,3.5611
TXN-2024-012684,2024-10-24,191.6227,5.01,6.032
TXN-2024-020796,2024-12-02,158.0514,17.5893,4.4116
TXN-2024-007638,2024-11-12,110.5936,15370.6669,3.1947
TXN-2024-009978,2024-10-23,248.2211,5.0359,8.4123
TXN-2024-003881,2024-10-30,229.0373,17.2895,7.7781
TXN-2024-003970,2024-10-13,214.6834,17.6363,6.7207
TXN-2024-000021,2024-11-28,221.4383,4.9907,6.9225
TXN-2024-001868,2024-12-24,194.2965,4.9721,6.1118
TXN-2024-017532,2024-11-30,183.0272,5.0325,6.1134
TXN-2024-003109,2024-11-25,107.3362,15676.6657,3.7549
TXN-2024-014862,2024-10-29,179.1389,4037.5401,6.1286
TXN-2024-016635,2024-11-13,139.7267,4.9424,3.8837
TXN-2024-017254,2024-11-19,152.8856,17.3939,4.7128
TXN-2024-018952,2024-11-07,185.0332,15286.8108,6.1775
TXN-2024-000750,2024-11-14,32.1764,129.4204,1.184
TXN-2024-012693,2024-12-14,135.3084,17.5656,3.8961
TXN-2024-000603,2024-10-19,359.2351,4024.4339,9.5701
TXN-2024-004270,2024-11-06,205.6932,17.4998,5.6332
TXN-2024-024248,2024-10-09,104.0921,15722.9647,3.6477
TXN-2024-015347,2024-11-18,154.5172,15489.7584,4.321
TXN-2024-000415,2024-11-09,165.5263,17.4798,5.0769
TXN-2024-019423,2024-10-12,26.1532,15600.5664,1.0901
TXN-2024-019058,2024-11-02,161.0512,17.7131,5.5306
TXN-2024-002721,2024-11-09,180.5966,4016.4364,6.0356
TXN-2024-006448,2024-11-28,224.3817,4.999,6.1124
TXN-2024-016595,2024-11-09,60.7945,17.2688,2.0599
TXN-2024-007984,2024-10-11,241.6448,4041.8243,7.526
TXN-2024-002655,2024-10-28,66.548,5.0704,2.2257
TXN-2024-014555,2024-11-05,219.0355,5.0012,6.6183
TXN-2024-017682,2024-12-25,248.1457,5.0104,7.7201
TXN-2024-020972,2024-12-24,91.2308,17.6595,2.6982
TXN-2024-000901,2024-10-27,36.6673,128.7612,1.4041
TXN-2024-014533,2024-12-04,69.7692,15698.0948,2.49
TXN-2024-002189,2024-10-13,36.954,131.0513,1.4402
TXN-2024-024879,2024-11-04,165.4383,17.6858,5.25
TXN-2024-010305,2024-10-20,72.0948,130.5895,2.4622
TXN-2024-024788,2024-12-09,126.6112,3963.3982,4.3921
TXN-2024-000144,2024-11-10,232.0324,4.9991,6.3085
TXN-2024-021311,2024-10-27,33.9966,4.9877,1.3243
TXN-2024-013877,2024-10-23,77.3238,15361.2129,2.5361
TXN-2024-009311,2024-11-05,46.1246,17.5833,1.5417
TXN-2024-016828,2024-11-11,26.0128,5.0533,1.0665
TXN-2024-010415,2024-12-10,108.6977,5.0706,3.5553
TXN-2024-014747,2024-11-16,193.6129,4.9301,6.452
TXN-2024-006452,2024-11-03,95.445,5.0734,3.1595
TXN-2024-007063,2024-11-18,123.9067,17.6896,3.878
TXN-2024-004226,2024-10-26,199.5437,4.9326,6.6417
TXN-2024-010482,2024-11-15,138.9059,4020.4468,4.31
TXN-2024-010804,2024-11-23,93.6014,4023.6455,3.2525
TXN-2024-019127,2024-12-28,81.527,4013.2788,2.8662
TXN-2024-003913,2024-12-16,63.0099,17.5108,1.9746
TXN-2024-013056,2024-10-27,37.0121,17.6558,1.4302
TXN-2024-001739,2024-12-11,281.377,17.2519,7.5738
TXN-2024-016188,2024-10-15,79.4065,130.4567,2.7983
TXN-2024-006733,2024-10-17,205.7939,17.4701,7.0097
TXN-2024-008175,2024-11-01,19.2614,17.7246,0.8434
TXN-2024-016937,2024-12-06,235.2463,4002.9961,6.3909
TXN-2024-001587,2024-11-09,252.5822,3992.4689,7.5847
TXN-2024-018005,2024-12-26,155.3938,5.0099,4.785
TXN-2024-024236,2024-12-24,95.5402,131.1408,3.365
TXN-2024-020628,2024-12-01,274.7333,4052.3749,8.2228
TXN-2024-018241,2024-11-29,68.3188,15543.5374,2.4436
TXN-2024-021355,2024-10-24,46.0249,3943.7023,1.7304
